service,kind,region,resource_id,arn,name,user_tag_count,untagged,user_tags,all_tags,state,volume_size_gib,start_time,associated,public_ip,instance_type,launch_time,size_gib,volume_type,attached_instance_ids,db_class,engine,allocated_storage_gib,cluster_id,serverless_v2_min_acu,serverless_v2_max_acu,lb_type,fsx_type,storage_capacity_gib,storage_type,creation_date,has_lifecycle
EBS,volume,us-west-2,vol-012139e706da23d83,arn:aws:ec2:us-west-2:108782052779:volume/vol-012139e706da23d83,HeadNode,18,False,"Name=HeadNode;aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;parallelcluster:attributes=ubuntu2204, slurm, 3.15.0, x86_64;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:filesystem=efs=0, multiebs=0, raid=0, fsx=1;parallelcluster:networking=EFA=NONE;parallelcluster:node-type=HeadNode;parallelcluster:version=3.15.0;ursa-preserve=true","Name=HeadNode;aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;aws:cloudformation:logical-id=HeadNode;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/ifx-p2-1000-120-0715/db06d910-8089-11f1-8f6a-0276f1674b31;aws:cloudformation:stack-name=ifx-p2-1000-120-0715;parallelcluster:attributes=ubuntu2204, slurm, 3.15.0, x86_64;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:filesystem=efs=0, multiebs=0, raid=0, fsx=1;parallelcluster:networking=EFA=NONE;parallelcluster:node-type=HeadNode;parallelcluster:version=3.15.0;ursa-preserve=true",in-use,,,,,,,421,gp3,i-09b566e847c16233b,,,,,,,,,,,,
EBS,volume,us-west-2,vol-0af8f94e0cd058ddf,arn:aws:ec2:us-west-2:108782052779:volume/vol-0af8f94e0cd058ddf,,0,True,,,in-use,,,,,,,8,gp3,i-09f66b3f11ea42c60,,,,,,,,,,,,
EBS,volume,us-west-2,vol-05b1f21431c75e828,arn:aws:ec2:us-west-2:108782052779:volume/vol-05b1f21431c75e828,,16,False,aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:compute-resource-name=price192nvme;parallelcluster:node-type=Compute;parallelcluster:queue-name=i192nvme;parallelcluster:version=3.15.0;ursa-preserve=true,aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:compute-resource-name=price192nvme;parallelcluster:node-type=Compute;parallelcluster:queue-name=i192nvme;parallelcluster:version=3.15.0;ursa-preserve=true,in-use,,,,,,,45,gp3,i-05730fe0a7b3ce447,,,,,,,,,,,,
EBS,volume,us-west-2,vol-05edf77d8d3d87684,arn:aws:ec2:us-west-2:108782052779:volume/vol-05edf77d8d3d87684,,16,False,aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:compute-resource-name=mem192nvme;parallelcluster:node-type=Compute;parallelcluster:queue-name=i192nvme;parallelcluster:version=3.15.0;ursa-preserve=true,aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-daylily-git-deets=none;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-monitor-bucket=s3://lsmc-dayoa-references-usw2/runtime_assets/cluster_boot_config/releases/sha256-4c5836a802238cd96f33e3558999c1bd5ca4cf8d3a619d3838a62d6356dd1336;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;parallelcluster:cluster-name=ifx-p2-1000-120-0715;parallelcluster:compute-resource-name=mem192nvme;parallelcluster:node-type=Compute;parallelcluster:queue-name=i192nvme;parallelcluster:version=3.15.0;ursa-preserve=true,in-use,,,,,,,45,gp3,i-0f9e64c88b153d007,,,,,,,,,,,,
EBS,snapshot,us-west-2,snap-0c4395d45b0d99d73,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0c4395d45b0d99d73,,9,False,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-dragen-el8-454-pc315-alma2-20260710/3.15.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma2-20260710-naeyy2xd3mwggqae/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-dragen-el8-454-pc315-alma2-20260710;parallelcluster:image_id=dragen-el8-454-pc315-alma2-20260710;parallelcluster:image_name=dragen-el8-454-pc315-alma2-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma2-20260710-naeyy2xd3mwggqae;parallelcluster:version=3.15.0,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-dragen-el8-454-pc315-alma2-20260710/3.15.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma2-20260710-naeyy2xd3mwggqae/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-dragen-el8-454-pc315-alma2-20260710;parallelcluster:image_id=dragen-el8-454-pc315-alma2-20260710;parallelcluster:image_name=dragen-el8-454-pc315-alma2-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma2-20260710-naeyy2xd3mwggqae;parallelcluster:version=3.15.0,completed,100,2026-07-10T09:23:21.113Z,,,,,,,,,,,,,,,,,,,
EBS,snapshot,us-west-2,snap-098065aeca5894b60,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-098065aeca5894b60,dragen-pcluster-rhel8-4.5.4-license-pending-20260703T102010Z-root,7,False,CreatedBy=codex;CreatedUtc=20260703T102010Z;LicenseStatus=pending;Name=dragen-pcluster-rhel8-4.5.4-license-pending-20260703T102010Z-root;Project=dragen-pcluster-migration;SourceBuilderInstance=i-088a7bd0e4f42695d;SourceNativeAmi=ami-044bef021cb86a54c,CreatedBy=codex;CreatedUtc=20260703T102010Z;LicenseStatus=pending;Name=dragen-pcluster-rhel8-4.5.4-license-pending-20260703T102010Z-root;Project=dragen-pcluster-migration;SourceBuilderInstance=i-088a7bd0e4f42695d;SourceNativeAmi=ami-044bef021cb86a54c,completed,45,2026-07-03T10:21:41.935Z,,,,,,,,,,,,,,,,,,,
EBS,snapshot,us-west-2,snap-0484a9911330ce88a,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0484a9911330ce88a,,9,False,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-dragen-el8-454-pc315-alma1-20260710/3.15.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma1-20260710-4o62u0b6t0k7ec63/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-dragen-el8-454-pc315-alma1-20260710;parallelcluster:image_id=dragen-el8-454-pc315-alma1-20260710;parallelcluster:image_name=dragen-el8-454-pc315-alma1-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma1-20260710-4o62u0b6t0k7ec63;parallelcluster:version=3.15.0,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-dragen-el8-454-pc315-alma1-20260710/3.15.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma1-20260710-4o62u0b6t0k7ec63/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-dragen-el8-454-pc315-alma1-20260710;parallelcluster:image_id=dragen-el8-454-pc315-alma1-20260710;parallelcluster:image_name=dragen-el8-454-pc315-alma1-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.15.0/images/dragen-el8-454-pc315-alma1-20260710-4o62u0b6t0k7ec63;parallelcluster:version=3.15.0,completed,100,2026-07-10T07:34:25.318Z,,,,,,,,,,,,,,,,,,,
EBS,snapshot,us-west-2,snap-049bd401152c24995,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-049bd401152c24995,,9,False,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-almalinux8-pc316-develop-iam1-20260710/3.16.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.16.0/images/almalinux8-pc316-develop-iam1-20260710-jmv445anzclgrxal/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-almalinux8-pc316-develop-iam1-20260710;parallelcluster:image_id=almalinux8-pc316-develop-iam1-20260710;parallelcluster:image_name=almalinux8-pcluster-316-develop-iam1-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.16.0/images/almalinux8-pc316-develop-iam1-20260710-jmv445anzclgrxal;parallelcluster:version=3.16.0,CreatedBy=EC2 Image Builder;Ec2ImageBuilderArn=arn:aws:imagebuilder:us-west-2:108782052779:image/parallelclusterimage-almalinux8-pc316-develop-iam1-20260710/3.16.0/1;parallelcluster:build_config=s3://parallelcluster-4da281c1dc024f1c-v1-do-not-delete/parallelcluster/3.16.0/images/almalinux8-pc316-develop-iam1-20260710-jmv445anzclgrxal/configs/image-config.yaml;parallelcluster:build_log=arn:aws:logs:us-west-2:108782052779:log-group:/aws/imagebuilder/ParallelClusterImage-almalinux8-pc316-develop-iam1-20260710;parallelcluster:image_id=almalinux8-pc316-develop-iam1-20260710;parallelcluster:image_name=almalinux8-pcluster-316-develop-iam1-20260710;parallelcluster:s3_bucket=parallelcluster-4da281c1dc024f1c-v1-do-not-delete;parallelcluster:s3_image_dir=parallelcluster/3.16.0/images/almalinux8-pc316-develop-iam1-20260710-jmv445anzclgrxal;parallelcluster:version=3.16.0,completed,100,2026-07-10T06:37:31.266Z,,,,,,,,,,,,,,,,,,,
EBS,snapshot,us-west-2,snap-0356dd0198dfe4b00,arn:aws:ec2:us-west-2:108782052779:snapshot/snap-0356dd0198dfe4b00,,0,True,,,completed,336,2026-06-19T21:19:16.999Z,,,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0e23d5a2d6a908513,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0e23d5a2d6a908513,,0,True,,,,,,True,100.20.61.49,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0cdb6bbf96e46e997,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0cdb6bbf96e46e997,terrarium-prod-us-west-2a,3,False,Environment=prod;Name=terrarium-prod-us-west-2a;Project=terrarium,Environment=prod;Name=terrarium-prod-us-west-2a;Project=terrarium,,,,True,35.166.188.5,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0f161b935ca179087,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0f161b935ca179087,Dayhoff-aws3041-Network/Vpc/publicSubnet1,12,False,CostCenter=platform;Environment=aws3041;Name=Dayhoff-aws3041-Network/Vpc/publicSubnet1;Owner=platform;Project=LSMC;System=dayhoff;dayhoff-lock=false;dayhoff-user=jmajor;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=aws3041;Name=Dayhoff-aws3041-Network/Vpc/publicSubnet1;Owner=platform;Project=LSMC;System=dayhoff;aws:cloudformation:logical-id=VpcpublicSubnet1EIP411541E6;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-aws3041-Network/f3c44510-4d98-11f1-8609-02caba97073f;aws:cloudformation:stack-name=Dayhoff-aws3041-Network;dayhoff-lock=false;dayhoff-user=jmajor;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,,,,True,35.82.92.47,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-08c21fdc4e4f6bf6c,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-08c21fdc4e4f6bf6c,terrarium-dev-us-west-2a,3,False,Environment=dev;Name=terrarium-dev-us-west-2a;Project=terrarium,Environment=dev;Name=terrarium-dev-us-west-2a;Project=terrarium,,,,True,35.95.155.207,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0d243e5344b4f6a39,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0d243e5344b4f6a39,,0,True,,,,,,True,44.226.13.194,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-08aa7ee07f8adf8dc,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-08aa7ee07f8adf8dc,,0,True,,,,,,True,44.237.63.190,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0339d3e066d497bad,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0339d3e066d497bad,,0,True,,aws:cloudformation:logical-id=NatGatewayEIP;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/pcluster-vpc-stack-2c/55905610-7ac3-11f1-96fd-0a01964deb9d;aws:cloudformation:stack-name=pcluster-vpc-stack-2c,,,,True,52.37.139.101,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0c1ec16508fe480b3,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0c1ec16508fe480b3,sentieon-license-usw2d-01,6,False,CostCenter=platform;Environment=shared;Name=sentieon-license-usw2d-01;Owner=platform;Project=LSMC;Service=sentieon-license,CostCenter=platform;Environment=shared;Name=sentieon-license-usw2d-01;Owner=platform;Project=LSMC;Service=sentieon-license;aws:cloudformation:logical-id=LicenseServerElasticIp;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/sentieon-license-usw2d-01/c89b8060-7ddb-11f1-acb1-0a4675df858b;aws:cloudformation:stack-name=sentieon-license-usw2d-01,,,,True,52.40.208.196,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0404170040b2023eb,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0404170040b2023eb,,0,True,,,,,,True,52.42.185.122,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-04969423b36b3de9b,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-04969423b36b3de9b,Dayhoff-lsmcok1-day-lsmc-bio-eip,11,False,DNSName=day.lsmc.bio;Environment=lsmcok1;Name=Dayhoff-lsmcok1-day-lsmc-bio-eip;Owner=platform;Project=LSMC;PublicService=day.lsmc.bio;Purpose=day.lsmc.bio-public-approved-ingress;ServiceNamespace=day.lsmc.bio;System=dayhoff;project=dayhoff-all;project:dayhoff-day=true,DNSName=day.lsmc.bio;Environment=lsmcok1;Name=Dayhoff-lsmcok1-day-lsmc-bio-eip;Owner=platform;Project=LSMC;PublicService=day.lsmc.bio;Purpose=day.lsmc.bio-public-approved-ingress;ServiceNamespace=day.lsmc.bio;System=dayhoff;project=dayhoff-all;project:dayhoff-day=true,,,,True,52.89.110.76,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-034fe6067ba066271,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-034fe6067ba066271,,0,True,,,,,,True,54.149.10.166,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-058ea8eee7c041d8a,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-058ea8eee7c041d8a,,0,True,,,,,,True,54.149.212.201,,,,,,,,,,,,,,,,,
EC2,elastic_ip,us-west-2,eipalloc-0eba4901f0a660eee,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0eba4901f0a660eee,,0,True,,aws:cloudformation:logical-id=NatGatewayEIP;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/pcluster-vpc-stack-2d/12bfabe0-ee8f-11ef-91a4-0a3f3530209f;aws:cloudformation:stack-name=pcluster-vpc-stack-2d,,,,True,54.68.16.111,,,,,,,,,,,,,,,,,
VPC,nat_gateway,us-west-2,nat-00f3c26e43ede9b10,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10,,0,True,,aws:cloudformation:logical-id=NatGateway;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/pcluster-vpc-stack-2d/12bfabe0-ee8f-11ef-91a4-0a3f3530209f;aws:cloudformation:stack-name=pcluster-vpc-stack-2d,available,,,,,,,,,,,,,,,,,,,,,
VPC,nat_gateway,us-west-2,nat-00246c8ef3b9087f1,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1,Dayhoff-aws3041-Network/Vpc/publicSubnet1,12,False,CostCenter=platform;Environment=aws3041;Name=Dayhoff-aws3041-Network/Vpc/publicSubnet1;Owner=platform;Project=LSMC;System=dayhoff;dayhoff-lock=false;dayhoff-user=jmajor;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,CostCenter=platform;Environment=aws3041;Name=Dayhoff-aws3041-Network/Vpc/publicSubnet1;Owner=platform;Project=LSMC;System=dayhoff;aws:cloudformation:logical-id=VpcpublicSubnet1NATGatewayA036E8A6;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/Dayhoff-aws3041-Network/f3c44510-4d98-11f1-8609-02caba97073f;aws:cloudformation:stack-name=Dayhoff-aws3041-Network;dayhoff-lock=false;dayhoff-user=jmajor;lsmc-cost-center=platform;lsmc-project=dayhoff+us-west-2;project=dayhoff-all;project:dayhoff-day=true,available,,,,,,,,,,,,,,,,,,,,,
VPC,nat_gateway,us-west-2,nat-00ac08b685fea726f,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f,terrarium-prod-us-west-2a,3,False,Environment=prod;Name=terrarium-prod-us-west-2a;Project=terrarium,Environment=prod;Name=terrarium-prod-us-west-2a;Project=terrarium,available,,,,,,,,,,,,,,,,,,,,,
VPC,nat_gateway,us-west-2,nat-0234e77781575cced,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced,terrarium-dev-us-west-2a,3,False,Environment=dev;Name=terrarium-dev-us-west-2a;Project=terrarium,Environment=dev;Name=terrarium-dev-us-west-2a;Project=terrarium,available,,,,,,,,,,,,,,,,,,,,,
VPC,nat_gateway,us-west-2,nat-0e8d177db491d4430,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0e8d177db491d4430,,0,True,,aws:cloudformation:logical-id=NatGateway;aws:cloudformation:stack-id=arn:aws:cloudformation:us-west-2:108782052779:stack/pcluster-vpc-stack-2c/55905610-7ac3-11f1-96fd-0a01964deb9d;aws:cloudformation:stack-name=pcluster-vpc-stack-2c,available,,,,,,,,,,,,,,,,,,,,,
FSx,file_system,us-west-2,fs-0cc0657362d4140c2,arn:aws:fsx:us-west-2:108782052779:file-system/fs-0cc0657362d4140c2,fsx-ifx-p2-1000-120-0715,15,False,Name=fsx-ifx-p2-1000-120-0715;aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;dyec:cluster-name=ifx-p2-1000-120-0715;dyec:fsx-lifecycle=CLUSTER_BOUND;dyec:fsx-owner=DYEC;dyec:resource-role=fsx;parallelcluster:cluster-name=ifx-p2-1000-120-0715;ursa-preserve=true,Name=fsx-ifx-p2-1000-120-0715;aws-parallelcluster-clustername=ifx-p2-1000-120-0715;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-project=ifx-p2-1000-120-0715;aws-parallelcluster-username=jmajor-root;dyec:cluster-name=ifx-p2-1000-120-0715;dyec:fsx-lifecycle=CLUSTER_BOUND;dyec:fsx-owner=DYEC;dyec:resource-role=fsx;parallelcluster:cluster-name=ifx-p2-1000-120-0715;ursa-preserve=true,AVAILABLE,,,,,,,,,,,,,,,,,LUSTRE,12000,SSD,,
FSx,file_system,us-west-2,fs-0a902d568aa609d89,arn:aws:fsx:us-west-2:108782052779:file-system/fs-0a902d568aa609d89,fsx-tst-10315g,15,False,Name=fsx-tst-10315g;aws-parallelcluster-clustername=tst-10315g;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-project=tst-10315g;aws-parallelcluster-username=jmajor-root;dyec:cluster-name=tst-10315g;dyec:fsx-lifecycle=CLUSTER_BOUND;dyec:fsx-owner=DYEC;dyec:resource-role=fsx;parallelcluster:cluster-name=tst-10315g;ursa-preserve=true,Name=fsx-tst-10315g;aws-parallelcluster-clustername=tst-10315g;aws-parallelcluster-cost-center-region=us-west-2;aws-parallelcluster-cost-center-table=dayec-cost-centers;aws-parallelcluster-cost-center-usage-table=dayec-cost-center-usage;aws-parallelcluster-enforce-budget=true;aws-parallelcluster-jobid=aws_profile-lsmc;aws-parallelcluster-project=tst-10315g;aws-parallelcluster-username=jmajor-root;dyec:cluster-name=tst-10315g;dyec:fsx-lifecycle=CLUSTER_BOUND;dyec:fsx-owner=DYEC;dyec:resource-role=fsx;parallelcluster:cluster-name=tst-10315g;ursa-preserve=true,AVAILABLE,,,,,,,,,,,,,,,,,LUSTRE,4800,SSD,,
RDS,db_instance,us-west-2,aquarium-dev-db,arn:aws:rds:us-west-2:108782052779:db:aquarium-dev-db,aquarium-dev-db,2,False,Environment=dev;Project=aquarium,Environment=dev;Project=aquarium,available,,,,,,,,,,db.t4g.micro,postgres,20,,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer,3,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z,,,,,,,,
RDS,db_instance,us-west-2,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer,3,False,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-fresh;RunId=20260702T073019Z_day_prod_dayhoff_805,Deployment=day;Purpose=dayhoff-805-tapdb-rehearsal-fresh;RunId=20260702T073019Z_day_prod_dayhoff_805,available,,,,,,,,,,db.t4g.medium,aurora-postgresql,1,dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z,,,,,,,,
