service,resource_type,region,arn,last_reported_at,source_index_region
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-05-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:auto-backup,us-west-2,arn:aws:rds:us-west-2:108782052779:auto-backup:ab-cc3wwjaoyqzynxshvtkm6jyqokt5ytzkzl33kr73qmxwph36j43ibow4nnrytveq,2026-07-15T08:02:20Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-03-10-07,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-dev-db-2026-07-10-12-30,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-15-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:db,us-west-2,arn:aws:rds:us-west-2:108782052779:db:day-ursa-rehearsal-20260710t0402z-writer,2026-07-13T16:45:11Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-04-10-09,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-03-10-07,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:labcoredb-final-snapshot,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-07-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-dev-db-2026-07-11-11-05,2026-07-12T15:19:00Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-11-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-dev-db-2026-07-08-11-05,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-01-10-18,2026-07-13T01:59:39Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-12-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-13-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-11-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-10-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-15-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-04-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-elgxviyi30sp,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-13-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-08-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-09-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-09-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:auto-backup,us-west-2,arn:aws:rds:us-west-2:108782052779:auto-backup:ab-vvaj7uste5sm3dke6tuzg3ug4xw56tmborb2sxzy65b4vn2cjxukx243bf7vwnyc,2026-07-15T08:02:20Z,us-west-2
rds,rds:cluster-pg,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-pg:default.aurora-postgresql16,2026-07-12T16:55:34Z,us-west-2
rds,rds:subgrp,us-west-2,arn:aws:rds:us-west-2:108782052779:subgrp:default-vpc-0bdcf0eff7ce4a231,2026-07-13T15:39:13Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-14-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-05-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-dev-db-2026-07-11-12-30,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-9vwkztxfug25,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-06-29-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-10-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:aquarium-prod-final-snapshot,2026-07-12T15:19:00Z,us-west-2
rds,rds:og,us-west-2,arn:aws:rds:us-west-2:108782052779:og:default:postgres-16,2026-07-15T04:22:11Z,us-west-2
rds,rds:db,us-west-2,arn:aws:rds:us-west-2:108782052779:db:labcore-dev-instance-1,2026-07-13T16:45:11Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-11-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:pg,us-west-2,arn:aws:rds:us-west-2:108782052779:pg:default.aurora-postgresql17,2026-07-13T18:00:59Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-dev-db-2026-07-12-11-05,2026-07-12T15:19:00Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-02-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-10-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-06-28-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dev-2026-07-12-06-16,2026-07-13T01:59:39Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-13-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-06-30-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-08-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-11-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-15-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:dayhoff-lsmcok1-tapdb-pre-ursa-queue-retirement-20260710t040242z,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-14-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-09-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-01-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:auto-backup,us-west-2,arn:aws:rds:us-west-2:108782052779:auto-backup:ab-jymuffs2dta2gq3ruuakr3sy5zlvxvgmi3owf7ycq4yuwuwyianzk3z4ajhvcaqz,2026-07-15T08:02:20Z,us-west-2
rds,rds:og,us-west-2,arn:aws:rds:us-west-2:108782052779:og:default:aurora-postgresql-16,2026-07-15T04:22:11Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-07-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-12-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-10-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-14-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-06-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-prod-db-2026-07-10-16-09,2026-07-12T15:19:00Z,us-west-2
rds,rds:pg,us-west-2,arn:aws:rds:us-west-2:108782052779:pg:default.aurora-postgresql16,2026-07-13T18:00:59Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-11-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-pg,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-pg:default.aurora-postgresql17,2026-07-12T16:55:34Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-05-10-09,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-14-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-13-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-07-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-dev-db-2026-07-10-11-05,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-14-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-07-03-11,2026-07-13T01:59:39Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-09-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-03-10-07,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-12-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-05-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-10-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-15-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-09-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-07-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-08-03-11,2026-07-13T01:59:39Z,us-west-2
rds,rds:pg,us-west-2,arn:aws:rds:us-west-2:108782052779:pg:default.postgres16,2026-07-13T18:00:59Z,us-west-2
rds,rds:auto-backup,us-west-2,arn:aws:rds:us-west-2:108782052779:auto-backup:ab-ostdodyenetpgdnqlty6gesxutjjcoalnvh5lyknjlzniv6uim7l5khd2afhl5sa,2026-07-15T08:02:20Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-12-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-12-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:aquarium-dev-db-2026-07-09-11-05,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-02-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dev-2026-07-15-06-16,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-15-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-dev-db-2026-07-09-12-30,2026-07-12T15:19:00Z,us-west-2
rds,rds:auto-backup,us-west-2,arn:aws:rds:us-west-2:108782052779:auto-backup:ab-y7777gti6acdzqbug5lleiwvla4aazpstd2dry4lueic7tenilkygbqbaw3muz3f,2026-07-15T08:02:20Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-08-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-10-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-dev-db-2026-07-12-12-30,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:dayhoff-lsmcok1-tapdb-pre-prod-pattern-apply-20260702t132708z,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-09-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-serncerfuorz,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-04-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:og,us-west-2,arn:aws:rds:us-west-2:108782052779:og:default:aurora-postgresql-17,2026-07-15T04:22:11Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-06-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-03-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-13-03-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-06-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-12-10-19,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-08-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-2026-07-07-10-11,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-06-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-06-27-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:staging-2026-07-06-03-11,2026-07-13T01:59:39Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-11-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:snapshot:rds:terrarium-prod-db-2026-07-03-06-59,2026-07-12T15:19:00Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-2026-07-06-10-10,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-2026-07-04-10-18,2026-07-15T22:16:06Z,us-west-2
rds,rds:cluster-snapshot,us-west-2,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:rds:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-2026-07-05-10-18,2026-07-15T22:16:06Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::aquarium-tfstate-prod,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-ursa-customers-usw2,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-illumina-public-data,2026-07-13T07:35:34Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::terrarium-tfstate-prod,2026-07-13T07:35:36Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-docs-public-108782052779-us-west-2,2026-07-13T07:35:34Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-atlas-demo,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::parallelcluster-4da281c1dc024f1c-v1-do-not-delete,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-atlas-dev,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::terrarium-tfstate-dev,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-public-ont-data,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-datalake-raw-dev,2026-07-13T07:35:34Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-healthomics-results,2026-07-13T07:35:34Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-aws-config-108782052779,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-west-2,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-mvp-v1-labcore-ui-108782052779-us-west-2,2026-07-13T07:35:35Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-meridian-governance-registry,2026-07-13T07:35:34Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::aquarium-tfstate-dev,2026-07-13T07:35:33Z,us-west-2
s3,s3:bucket,us-west-2,arn:aws:s3:::lsmc-healthomics-failiover,2026-07-13T07:35:34Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/lsmc-mvp-v1-labcore-alb/b4cb84436abceb38/e6d685b9308fbe70,2026-07-15T12:53:16Z,us-west-2
elasticloadbalancing,elasticloadbalancing:loadbalancer/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-v1-labcore-alb/b4cb84436abceb38,2026-07-06T16:10:38Z,us-west-2
elasticloadbalancing,elasticloadbalancing:targetgroup,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:targetgroup/terrarium-dev-internal-api/74302901683b11a6,2026-07-14T21:58:29Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/terrarium-prod-internal-api/1a28c6e51ad0f2bf/e6a40889789b33d6,2026-07-15T12:53:15Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8/101c1187d6b96b17,2026-07-15T12:53:15Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8/b9b5d97c34f7eb41,2026-07-15T12:53:15Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/lsmc-mvp-v1-labcore-alb/b4cb84436abceb38/0bdd8d1e2f440827,2026-07-15T12:53:15Z,us-west-2
elasticloadbalancing,elasticloadbalancing:loadbalancer/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:loadbalancer/app/lsmc-mvp-dev-alb/e86b7b9ac25ed9d8,2026-07-01T21:28:52Z,us-west-2
elasticloadbalancing,elasticloadbalancing:listener/app,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:listener/app/terrarium-dev-internal-api/dd105d658089a82a/2edc921534b0f2df,2026-07-15T12:53:15Z,us-west-2
elasticloadbalancing,elasticloadbalancing:targetgroup,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:targetgroup/lsmc-mvp-dev/d8057434e9b81570,2026-07-09T16:47:38Z,us-west-2
elasticloadbalancing,elasticloadbalancing:targetgroup,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:targetgroup/lsmc-mvp-v1-labcore/1085884769183399,2026-07-15T17:19:28Z,us-west-2
elasticloadbalancing,elasticloadbalancing:targetgroup,us-west-2,arn:aws:elasticloadbalancing:us-west-2:108782052779:targetgroup/terrarium-prod-internal-api/3e151a5d0c88613b,2026-07-15T20:18:37Z,us-west-2
