chip	barcode	sample	bytes	s3_key	fsx_path
chip4	barcode19	NA09677	206061646	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_38.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_38.fastq.gz
chip4	barcode19	NA09677	202798256	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_39.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_39.fastq.gz
chip4	barcode19	NA09677	627500347	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_4.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_4.fastq.gz
chip4	barcode19	NA09677	211845359	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_40.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_40.fastq.gz
chip4	barcode19	NA09677	188239842	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_41.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_41.fastq.gz
chip4	barcode19	NA09677	175957758	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_42.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_42.fastq.gz
chip4	barcode19	NA09677	177730167	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_43.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_43.fastq.gz
chip4	barcode19	NA09677	161383709	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_44.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_44.fastq.gz
chip4	barcode19	NA09677	167831843	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_45.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_45.fastq.gz
chip4	barcode19	NA09677	137272626	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_46.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_46.fastq.gz
chip4	barcode19	NA09677	130255960	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_47.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_47.fastq.gz
chip4	barcode19	NA09677	152957817	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_48.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_48.fastq.gz
chip4	barcode19	NA09677	111865704	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_49.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_49.fastq.gz
chip4	barcode19	NA09677	632374922	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_5.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_5.fastq.gz
chip4	barcode19	NA09677	105198274	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_50.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_50.fastq.gz
chip4	barcode19	NA09677	121204910	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_51.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_51.fastq.gz
chip4	barcode19	NA09677	114321667	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_52.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_52.fastq.gz
chip4	barcode19	NA09677	123784615	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_53.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_53.fastq.gz
chip4	barcode19	NA09677	104656137	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_54.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_54.fastq.gz
chip4	barcode19	NA09677	92551957	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_55.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_55.fastq.gz
chip4	barcode19	NA09677	96080159	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_56.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_56.fastq.gz
chip4	barcode19	NA09677	93604634	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_57.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_57.fastq.gz
chip4	barcode19	NA09677	86355920	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_58.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_58.fastq.gz
chip4	barcode19	NA09677	58076944	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_59.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_59.fastq.gz
chip4	barcode19	NA09677	601802844	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_6.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_6.fastq.gz
chip4	barcode19	NA09677	49960292	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_60.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_60.fastq.gz
chip4	barcode19	NA09677	53976832	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_61.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_61.fastq.gz
chip4	barcode19	NA09677	44700137	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_62.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_62.fastq.gz
chip4	barcode19	NA09677	39574162	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_63.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_63.fastq.gz
chip4	barcode19	NA09677	39172109	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_64.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_64.fastq.gz
chip4	barcode19	NA09677	35230133	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_65.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_65.fastq.gz
chip4	barcode19	NA09677	30689062	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_66.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_66.fastq.gz
chip4	barcode19	NA09677	36003074	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_67.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_67.fastq.gz
chip4	barcode19	NA09677	33309916	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_68.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_68.fastq.gz
chip4	barcode19	NA09677	33996071	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_69.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_69.fastq.gz
chip4	barcode19	NA09677	594074586	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_7.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_7.fastq.gz
chip4	barcode19	NA09677	27776033	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_70.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_70.fastq.gz
chip4	barcode19	NA09677	29840762	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_71.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_71.fastq.gz
chip4	barcode19	NA09677	1333139	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_72.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_72.fastq.gz
chip4	barcode19	NA09677	571269571	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_8.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_8.fastq.gz
chip4	barcode19	NA09677	554102815	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_9.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_9.fastq.gz
chip4	barcode20	NA03986	991862719	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_0.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_0.fastq.gz
chip4	barcode20	NA03986	1150961439	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_1.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_1.fastq.gz
chip4	barcode20	NA03986	1053838288	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_10.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_10.fastq.gz
chip4	barcode20	NA03986	1022980730	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_11.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_11.fastq.gz
chip4	barcode20	NA03986	980133989	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_12.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_12.fastq.gz
chip4	barcode20	NA03986	1009929805	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_13.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_13.fastq.gz
chip4	barcode20	NA03986	930927943	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_14.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_14.fastq.gz
chip4	barcode20	NA03986	906674398	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_15.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_15.fastq.gz
chip4	barcode20	NA03986	914898716	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_16.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_16.fastq.gz
chip4	barcode20	NA03986	835621011	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_17.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_17.fastq.gz
chip4	barcode20	NA03986	853026004	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_18.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_18.fastq.gz
chip4	barcode20	NA03986	831822136	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_19.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_19.fastq.gz
chip4	barcode20	NA03986	1218163160	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_2.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_2.fastq.gz
chip4	barcode20	NA03986	792624509	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_20.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_20.fastq.gz
chip4	barcode20	NA03986	760771706	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_21.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_21.fastq.gz
chip4	barcode20	NA03986	723491060	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_22.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_22.fastq.gz
chip4	barcode20	NA03986	704841385	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_23.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_23.fastq.gz
chip4	barcode20	NA03986	688032689	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_24.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_24.fastq.gz
chip4	barcode20	NA03986	635197982	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_25.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_25.fastq.gz
chip4	barcode20	NA03986	636002913	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_26.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_26.fastq.gz
chip4	barcode20	NA03986	622547816	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_27.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip4/fastq_pass/barcode20/PBM13048_pass_barcode20_8867cb21_f20c3bb7_27.fastq.gz
