na	unit	barcode	caller	file_name	is_index	size_bytes	relative_path	s3_uri
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz	no	28167	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.indel.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz	no	28481	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.filtered.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz	no	28172	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.snp.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz	no	27884	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.filter.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz	no	26574	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.raw.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf	no	314336	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.gatk.snv.vcf
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz	no	23082	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.homopolymer.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz	no	22849	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz.tbi	yes	72	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/bed/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.bed.whatshap.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz	no	28417	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.filtered.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz	no	28170	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz.tbi	yes	77	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.indel.vcf.gz.tbi
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz	no	31511	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz
NA05164	chip1-chip2	barcode21	HapSMA	HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz.tbi	yes	490	results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz.tbi	s3://lsmc-ssf-sequencing-data/derived/analysis_results/hyb-only/ubuntu/hiomr_smn12_4na_chip4sub_20260612T015845Z/daylily-omics-analysis/results/day/hg38_broad/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ/align/sentmm2ont/na/htd/hapsma/results/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.sentmm2ont.na/region/vcf/HYB-4NA-smn12-20260612-NA05164-DMPK-chip1-chip2-barcode21-PF-ILMN-NOVASEQ.region.filter.snp.filtered.vcf.gz.tbi
