template_group,templates,template_locations,instance_type,region,availability_zone,availability_zone_id,instance_type_offered_in_az,spot_history_present,status,spot_price,spot_timestamp,product_description,error
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.48xlarge,ap-south-1,ap-south-1c,aps1-az2,true,true,present,1.889000,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.48xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,2.948700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.48xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,2.946500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.48xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,2.976900,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1a,use1-az4,true,true,present,2.874900,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1b,use1-az6,true,true,present,3.122000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1c,use1-az1,true,true,present,3.645300,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1d,use1-az2,true,true,present,2.959600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-1,us-east-1f,use1-az5,true,true,present,3.570000,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-2,us-east-2a,use2-az1,true,true,present,4.280400,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-2,us-east-2b,use2-az2,true,true,present,1.854600,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-east-2,us-east-2c,use2-az3,true,true,present,3.028500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-1,us-west-1a,usw1-az3,true,true,present,3.697200,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-1,us-west-1b,usw1-az1,true,true,present,1.481800,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-2,us-west-2a,usw2-az2,true,true,present,3.941200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-2,us-west-2b,usw2-az1,true,true,present,3.856800,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-2,us-west-2c,usw2-az3,true,true,present,3.134000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,us-west-2,us-west-2d,usw2-az4,true,true,present,2.836100,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.694400,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,ap-south-1,ap-south-1b,aps1-az3,true,true,present,1.376000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,ap-south-1,ap-south-1c,aps1-az2,true,true,present,13.759700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,eu-central-1,eu-central-1a,euc1-az2,true,true,present,4.144500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,eu-central-1,eu-central-1b,euc1-az3,true,true,present,16.087700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i192/bigmem192;intel:i192/mem192;intel:i192/price192,r8i.metal-48xl,eu-central-1,eu-central-1c,euc1-az1,true,true,present,16.087700,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,11.495400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,7.103400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,31.596800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,14.143700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,3.193300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,29.854600,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,11.602900,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,10.102100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,4.465500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,11.255700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,9.605600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,us-west-2,us-west-2d,usw2-az4,true,true,present,9.737500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,eu-central-1,eu-central-1a,euc1-az2,true,true,present,12.655000,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,eu-central-1,eu-central-1b,euc1-az3,true,true,present,6.330100,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.96xlarge,eu-central-1,eu-central-1c,euc1-az1,true,true,present,6.345700,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1a,use1-az4,true,true,present,7.665200,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1b,use1-az6,true,true,present,5.348800,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1c,use1-az1,true,true,present,8.762900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1d,use1-az2,true,true,present,9.222100,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-1,us-east-1f,use1-az5,true,true,present,4.699800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-2,us-east-2a,use2-az1,true,true,present,10.656800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-2,us-east-2b,use2-az2,true,true,present,9.739500,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-east-2,us-east-2c,use2-az3,true,true,present,8.500400,2026-07-08T02:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-2,us-west-2a,usw2-az2,true,true,present,10.151100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-2,us-west-2b,usw2-az1,true,true,present,10.105700,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-2,us-west-2c,usw2-az3,true,true,present,9.066100,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,us-west-2,us-west-2d,usw2-az4,true,true,present,10.358900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,eu-central-1,eu-central-1a,euc1-az2,true,true,present,6.103400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,eu-central-1,eu-central-1b,euc1-az3,true,true,present,6.950000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8id.metal-96xl,eu-central-1,eu-central-1c,euc1-az1,true,true,present,6.160000,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,18.000900,2026-07-08T05:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,17.759400,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,16.515200,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-1,us-east-1f,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,11.123500,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,42.066300,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,8.686700,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,14.631000,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,12.943900,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,13.498200,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,eu-central-1,eu-central-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,eu-central-1,eu-central-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idb.96xlarge,eu-central-1,eu-central-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,16.029800,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,16.205600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,16.664500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-1,us-east-1f,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,25.279500,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,42.087600,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,7.490100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-1,us-west-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-1,us-west-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,13.990100,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,12.914200,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,12.836400,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,ap-south-1,ap-south-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,ap-south-1,ap-south-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,ap-south-1,ap-south-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,eu-central-1,eu-central-1a,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,eu-central-1,eu-central-1b,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i384nvme/bigmem384nvme;intel:i384nvme/mem384nvme;intel:i384nvme/price384nvme,r8idn.96xlarge,eu-central-1,eu-central-1c,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1a,use1-az4,true,true,present,4.828600,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1b,use1-az6,true,true,present,5.182000,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1c,use1-az1,true,true,present,5.169800,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1d,use1-az2,true,true,present,5.196800,2026-07-08T06:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1e,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-1,us-east-1f,use1-az5,true,true,present,4.138100,2026-07-08T03:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-2,us-east-2a,use2-az1,true,true,present,3.289300,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-2,us-east-2b,use2-az2,true,true,present,3.776400,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-east-2,us-east-2c,use2-az3,true,true,present,3.190500,2026-07-08T09:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-1,us-west-1a,usw1-az3,true,true,present,5.679900,2026-07-08T04:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-1,us-west-1b,usw1-az1,true,true,present,3.447800,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-2,us-west-2a,usw2-az2,true,true,present,4.311000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-2,us-west-2b,usw2-az1,true,true,present,4.456500,2026-07-08T08:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-2,us-west-2c,usw2-az3,true,true,present,3.449000,2026-07-08T07:00:00+00:00,Linux/UNIX,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,us-west-2,us-west-2d,,false,false,not_offered_no_spot_history,,,,
intel,intel,intel:i128/bigmem128;intel:i128/mem128;intel:i128/price128,x2idn.32xlarge,ap-south-1,ap-south-1a,aps1-az1,true,true,present,1.831500,2026-07-08T06:00:00+00:00,Linux/UNIX,
