run_prefix	fastq_key	fastq_uri	sample_token	lane	read	size_bytes	size_human	last_modified
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	HG003-c	001	1	3940710777	3.67 GiB	2026-05-21T00:48:49Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	HG003-c	001	2	4064379473	3.79 GiB	2026-05-21T00:49:47Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	HG003-c	002	1	3991480143	3.72 GiB	2026-05-21T00:49:54Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	HG003-c	002	2	4117268909	3.83 GiB	2026-05-21T00:50:06Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	HG003-c	003	1	4033045478	3.76 GiB	2026-05-21T00:50:06Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	HG003-c	003	2	4175885458	3.89 GiB	2026-05-21T00:50:29Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	HG003-c	004	1	4012289897	3.74 GiB	2026-05-21T00:50:35Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	HG003-c	004	2	4142662492	3.86 GiB	2026-05-21T00:50:47Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	HG003-c	005	1	4005300781	3.73 GiB	2026-05-21T00:50:40Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	HG003-c	005	2	4129377263	3.85 GiB	2026-05-21T00:51:01Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	HG003-c	006	1	4008130127	3.73 GiB	2026-05-21T00:50:45Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	HG003-c	006	2	4136812590	3.85 GiB	2026-05-21T00:51:08Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	HG003-c	007	1	4024290326	3.75 GiB	2026-05-21T00:51:07Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	HG003-c	007	2	4156042782	3.87 GiB	2026-05-21T00:51:13Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	HG003-c	008	1	3970793870	3.70 GiB	2026-05-21T00:51:23Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	HG003-c	008	2	4102562566	3.82 GiB	2026-05-21T00:51:25Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L001_R1_001.fastq.gz	lsmc_HG003	001	1	2122220311	1.98 GiB	2026-05-19T16:25:02Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L001_R2_001.fastq.gz	lsmc_HG003	001	2	2221854750	2.07 GiB	2026-05-19T16:27:11Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L002_R1_001.fastq.gz	lsmc_HG003	002	1	2153941739	2.01 GiB	2026-05-19T16:28:54Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L002_R2_001.fastq.gz	lsmc_HG003	002	2	2250926552	2.10 GiB	2026-05-19T16:31:23Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L003_R1_001.fastq.gz	lsmc_HG003	003	1	2135499927	1.99 GiB	2026-05-19T16:33:06Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L003_R2_001.fastq.gz	lsmc_HG003	003	2	2237156608	2.08 GiB	2026-05-19T16:35:24Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L004_R1_001.fastq.gz	lsmc_HG003	004	1	2147171969	2.00 GiB	2026-05-19T16:37:09Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L004_R2_001.fastq.gz	lsmc_HG003	004	2	2242972031	2.09 GiB	2026-05-19T16:39:24Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L005_R1_001.fastq.gz	lsmc_HG003	005	1	2137701438	1.99 GiB	2026-05-19T16:41:21Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L005_R2_001.fastq.gz	lsmc_HG003	005	2	2233053064	2.08 GiB	2026-05-19T16:43:43Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L006_R1_001.fastq.gz	lsmc_HG003	006	1	2143529863	2.00 GiB	2026-05-19T16:45:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L006_R2_001.fastq.gz	lsmc_HG003	006	2	2242399809	2.09 GiB	2026-05-19T16:47:27Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L007_R1_001.fastq.gz	lsmc_HG003	007	1	2141128693	1.99 GiB	2026-05-19T16:49:21Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L007_R2_001.fastq.gz	lsmc_HG003	007	2	2241654543	2.09 GiB	2026-05-19T16:51:32Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L008_R1_001.fastq.gz	lsmc_HG003	008	1	2136655641	1.99 GiB	2026-05-19T16:53:30Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0008_A23TVNWLT4/Analysis/1/Data/BCLConvert/fastq/lsmc_HG003_S96_L008_R2_001.fastq.gz	lsmc_HG003	008	2	2233131656	2.08 GiB	2026-05-19T16:55:45Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L001_R1_001.fastq.gz	HG003-a	001	1	6663020699	6.21 GiB	2026-05-18T16:59:07Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L001_R2_001.fastq.gz	HG003-a	001	2	6912193397	6.44 GiB	2026-05-18T17:00:04Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L002_R1_001.fastq.gz	HG003-a	002	1	6680810665	6.22 GiB	2026-05-18T17:00:01Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L002_R2_001.fastq.gz	HG003-a	002	2	6919555962	6.44 GiB	2026-05-18T17:00:25Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L003_R1_001.fastq.gz	HG003-a	003	1	6659883822	6.20 GiB	2026-05-18T17:00:18Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L003_R2_001.fastq.gz	HG003-a	003	2	6908488771	6.43 GiB	2026-05-18T17:00:33Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L004_R1_001.fastq.gz	HG003-a	004	1	6678250980	6.22 GiB	2026-05-18T17:00:29Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L004_R2_001.fastq.gz	HG003-a	004	2	6920023513	6.44 GiB	2026-05-18T17:00:51Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L005_R1_001.fastq.gz	HG003-a	005	1	6663959996	6.21 GiB	2026-05-18T17:00:38Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L005_R2_001.fastq.gz	HG003-a	005	2	6896570418	6.42 GiB	2026-05-18T17:00:58Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L006_R1_001.fastq.gz	HG003-a	006	1	6640799932	6.18 GiB	2026-05-18T17:00:55Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L006_R2_001.fastq.gz	HG003-a	006	2	6867746239	6.40 GiB	2026-05-18T17:01:12Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L007_R1_001.fastq.gz	HG003-a	007	1	6683320363	6.22 GiB	2026-05-18T17:01:00Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L007_R2_001.fastq.gz	HG003-a	007	2	6905211166	6.43 GiB	2026-05-18T17:01:19Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260514_LH01106_0009_B23TVLGLT4/Analysis/1/Data/BCLConvert/fastq/HG003-a_S7_L008_R1_001.fastq.gz	HG003-a	008	1	6653486963	6.20 GiB	2026-05-18T17:01:16Z
