status	expected_bytes	current_bytes	platform	sample	partition	uri	error
ok	346755942	346755942	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_22.fastq.gz	
ok	338965159	338965159	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_23.fastq.gz	
ok	341808521	341808521	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_24.fastq.gz	
ok	311060811	311060811	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_25.fastq.gz	
ok	309857000	309857000	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_26.fastq.gz	
ok	311404391	311404391	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_27.fastq.gz	
ok	293683137	293683137	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_28.fastq.gz	
ok	289928660	289928660	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_29.fastq.gz	
ok	589067933	589067933	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_3.fastq.gz	
ok	285986407	285986407	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_30.fastq.gz	
ok	272060005	272060005	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_31.fastq.gz	
ok	272478257	272478257	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_32.fastq.gz	
ok	241566299	241566299	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_33.fastq.gz	
ok	239960591	239960591	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_34.fastq.gz	
ok	247049732	247049732	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_35.fastq.gz	
ok	230431960	230431960	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_36.fastq.gz	
ok	223722754	223722754	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_37.fastq.gz	
ok	206436239	206436239	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_38.fastq.gz	
ok	207318327	207318327	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_39.fastq.gz	
ok	575820995	575820995	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_4.fastq.gz	
ok	231927864	231927864	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_40.fastq.gz	
ok	199350901	199350901	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_41.fastq.gz	
ok	182424182	182424182	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_42.fastq.gz	
ok	198922460	198922460	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_43.fastq.gz	
ok	179815544	179815544	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_44.fastq.gz	
ok	184632227	184632227	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_45.fastq.gz	
ok	167742728	167742728	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_46.fastq.gz	
ok	152885358	152885358	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_47.fastq.gz	
ok	151357368	151357368	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_48.fastq.gz	
ok	152879698	152879698	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_49.fastq.gz	
ok	584499622	584499622	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_5.fastq.gz	
ok	143345085	143345085	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_50.fastq.gz	
ok	147905960	147905960	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_51.fastq.gz	
ok	127353711	127353711	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_52.fastq.gz	
ok	122418431	122418431	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_53.fastq.gz	
ok	124264299	124264299	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_54.fastq.gz	
ok	113496272	113496272	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_55.fastq.gz	
ok	115146353	115146353	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_56.fastq.gz	
ok	99928069	99928069	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_57.fastq.gz	
ok	91029450	91029450	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_58.fastq.gz	
ok	98482661	98482661	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_59.fastq.gz	
ok	545835354	545835354	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_6.fastq.gz	
ok	72112332	72112332	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_60.fastq.gz	
ok	62695577	62695577	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_61.fastq.gz	
ok	67407857	67407857	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_62.fastq.gz	
ok	56457044	56457044	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_63.fastq.gz	
ok	49968958	49968958	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_64.fastq.gz	
ok	44699457	44699457	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_65.fastq.gz	
ok	37153881	37153881	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_66.fastq.gz	
ok	42046850	42046850	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_67.fastq.gz	
ok	33137277	33137277	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_68.fastq.gz	
ok	31747053	31747053	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_69.fastq.gz	
ok	543079807	543079807	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_7.fastq.gz	
ok	31991376	31991376	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_70.fastq.gz	
ok	26532740	26532740	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_71.fastq.gz	
ok	1051289	1051289	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_72.fastq.gz	
ok	532941273	532941273	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_8.fastq.gz	
ok	504559270	504559270	ONT	NA05164	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_9.fastq.gz	
ok	550017944	550017944	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_0.fastq.gz	
ok	583108287	583108287	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_1.fastq.gz	
ok	500185258	500185258	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_10.fastq.gz	
ok	466288731	466288731	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_11.fastq.gz	
ok	448991938	448991938	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_12.fastq.gz	
ok	476317269	476317269	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_13.fastq.gz	
ok	423437597	423437597	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_14.fastq.gz	
ok	405804784	405804784	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_15.fastq.gz	
ok	412940822	412940822	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_16.fastq.gz	
ok	383639882	383639882	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_17.fastq.gz	
ok	395448787	395448787	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_18.fastq.gz	
ok	371709459	371709459	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_19.fastq.gz	
ok	608303632	608303632	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_2.fastq.gz	
ok	361711892	361711892	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_20.fastq.gz	
ok	353803449	353803449	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_21.fastq.gz	
ok	329117447	329117447	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_22.fastq.gz	
ok	318156934	318156934	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_23.fastq.gz	
ok	314781170	314781170	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_24.fastq.gz	
ok	286390887	286390887	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_25.fastq.gz	
ok	289962336	289962336	ONT	NA05164	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_26.fastq.gz	
