platform	sample	panel	partition	barcode	uri	bytes
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_18.fastq.gz	426849758
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_19.fastq.gz	368712040
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_2.fastq.gz	624875016
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_20.fastq.gz	364599641
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_21.fastq.gz	363219229
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_22.fastq.gz	346755942
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_23.fastq.gz	338965159
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_24.fastq.gz	341808521
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_25.fastq.gz	311060811
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_26.fastq.gz	309857000
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_27.fastq.gz	311404391
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_28.fastq.gz	293683137
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_29.fastq.gz	289928660
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_3.fastq.gz	589067933
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_30.fastq.gz	285986407
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_31.fastq.gz	272060005
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_32.fastq.gz	272478257
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_33.fastq.gz	241566299
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_34.fastq.gz	239960591
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_35.fastq.gz	247049732
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_36.fastq.gz	230431960
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_37.fastq.gz	223722754
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_38.fastq.gz	206436239
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_39.fastq.gz	207318327
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_4.fastq.gz	575820995
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_40.fastq.gz	231927864
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_41.fastq.gz	199350901
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_42.fastq.gz	182424182
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_43.fastq.gz	198922460
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_44.fastq.gz	179815544
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_45.fastq.gz	184632227
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_46.fastq.gz	167742728
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_47.fastq.gz	152885358
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_48.fastq.gz	151357368
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_49.fastq.gz	152879698
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_5.fastq.gz	584499622
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_50.fastq.gz	143345085
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_51.fastq.gz	147905960
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_52.fastq.gz	127353711
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_53.fastq.gz	122418431
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_54.fastq.gz	124264299
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_55.fastq.gz	113496272
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_56.fastq.gz	115146353
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_57.fastq.gz	99928069
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_58.fastq.gz	91029450
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_59.fastq.gz	98482661
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_6.fastq.gz	545835354
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_60.fastq.gz	72112332
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_61.fastq.gz	62695577
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_62.fastq.gz	67407857
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_63.fastq.gz	56457044
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_64.fastq.gz	49968958
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_65.fastq.gz	44699457
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_66.fastq.gz	37153881
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_67.fastq.gz	42046850
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_68.fastq.gz	33137277
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_69.fastq.gz	31747053
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_7.fastq.gz	543079807
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_70.fastq.gz	31991376
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_71.fastq.gz	26532740
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_72.fastq.gz	1051289
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_8.fastq.gz	532941273
ONT	NA05164	DMPK	chip2	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode21/PBM14931_pass_barcode21_9bbdbb3f_7e492b4e_9.fastq.gz	504559270
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_0.fastq.gz	550017944
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_1.fastq.gz	583108287
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_10.fastq.gz	500185258
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_11.fastq.gz	466288731
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_12.fastq.gz	448991938
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_13.fastq.gz	476317269
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_14.fastq.gz	423437597
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_15.fastq.gz	405804784
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_16.fastq.gz	412940822
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_17.fastq.gz	383639882
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_18.fastq.gz	395448787
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_19.fastq.gz	371709459
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_2.fastq.gz	608303632
ONT	NA05164	DMPK	chip4	barcode21	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode21/PBM13048_pass_barcode21_8867cb21_f20c3bb7_20.fastq.gz	361711892
